"";"initialIndex";"finalIndex";"cv";"shapiro";"ad";"normality";"bestDistFit";"runs";"IQR"
"115";"2561";"3144";"0,727215438001301";"5,20589567437197e-08";"4,85512843308405e-08";"FALSE";"weibull";"1,72587727004119e-79";"16,9279968738556"
"116";"2563";"3145";"0,728558882763111";"4,65806864547064e-08";"3,93963941469787e-08";"FALSE";"weibull";"1,38988714778439e-78";"17,0101308822632"
"117";"2565";"3146";"0,729127050259456";"4,41512158027165e-08";"3,38730494477657e-08";"FALSE";"weibull";"4,61251204713639e-79";"17,0922648906708"
"118";"2567";"3147";"0,73024876575349";"3,49435474058238e-08";"1,93601249280733e-08";"FALSE";"weibull";"1,56702205984429e-79";"17,6241784095765"
"119";"2569";"3148";"0,730294096088362";"3,43593715598901e-08";"1,71201320780892e-08";"FALSE";"weibull";"5,14468636954608e-80";"17,656475186348"
"120";"2571";"3149";"0,731738914088306";"3,01823832371294e-08";"1,30477557388776e-08";"FALSE";"weibull";"4,20789438679778e-79";"17,6887719631195"
"121";"2573";"3150";"0,733859195319332";"2,34586855553472e-08";"7,05330874323216e-09";"FALSE";"weibull";"7,14260012168418e-79";"17,721068739891"
"122";"2575";"3151";"0,735982689571021";"1,80115765024613e-08";"3,60443296071208e-09";"FALSE";"weibull";"3,85887371803162e-82";"17,7533655166626"
"123";"2577";"3152";"0,73827523440733";"1,37464705652383e-08";"1,90465194054471e-09";"FALSE";"weibull";"6,15649922634987e-82";"17,7726081609726"
"124";"2579";"3153";"0,741260540308131";"9,84618607532945e-09";"8,86682719851435e-10";"FALSE";"weibull";"2,0226646812803e-82";"17,871973991394"
"125";"2581";"3154";"0,742870290460789";"8,29921043089794e-09";"5,77170926836167e-10";"FALSE";"weibull";"6,6091580435338e-83";"17,9204447269439"
"126";"2583";"3155";"0,744660980157385";"6,60535334944676e-09";"3,05008708584018e-10";"FALSE";"weibull";"2,14771207327843e-83";"17,9689154624939"
"127";"2585";"3156";"0,747279890583308";"5,06533374954242e-09";"1,66390470389078e-10";"FALSE";"weibull";"3,66195283444407e-83";"18,1285910606384"
"128";"2587";"3157";"0,7498150458799";"3,85180072405554e-09";"8,56250205870992e-11";"FALSE";"weibull";"2,23027584502259e-84";"18,1228556632996"
"129";"2589";"3158";"0,752363641029559";"2,933058311415e-09";"4,4344185376249e-11";"FALSE";"weibull";"3,815639166285e-84";"18,0591495037079"
"130";"2591";"3159";"0,753950423110949";"2,54104526534124e-09";"3,26253103067273e-11";"FALSE";"weibull";"6,5616099802384e-84";"18,0679264068604"
"131";"2593";"3160";"0,755348437997024";"2,14724346435829e-09";"1,97673462185644e-11";"FALSE";"weibull";"1,13427021134818e-83";"18,1055343151093"
"132";"2595";"3161";"0,757766363956743";"1,59363533061532e-09";"8,6729093192586e-12";"FALSE";"weibull";"1,97113012050433e-83";"18,1431422233582"
"133";"2597";"3162";"0,760461233601858";"1,25860982916835e-09";"5,05939495114448e-12";"FALSE";"weibull";"3,44379630081816e-83";"18,2027598619461"
"134";"2599";"3163";"0,762622434498684";"1,18045226658881e-09";"4,74353632549838e-12";"FALSE";"weibull";"1,50639605758486e-81";"17,8243927955627"
