;initialIndex;finalIndex;cv;shapiro;ad;normality;bestDistFit;runs;IQR;;;
119;6087;6667;0,331750768;5,25E-13;7,19E-18;FALSE;gamma;8,66E-20;15,61453438;;;
45;5734;6288;0,445894299;3,28E-24;5,11E-17;FALSE;gamma;1,06E-57;15,60995197;;;
250;8976;9525;0,439600857;3,98E-17;5,92E-08;FALSE;gamma;1,61E-26;15,60991383;;;
44;5732;6287;0,44674901;2,85E-24;2,25E-17;FALSE;gamma;6,53E-58;15,59660101;;;
232;8940;9507;0,44891128;1,52E-17;2,71E-12;FALSE;gamma;3,75E-27;15,5796876;;;
260;8516;9105;0,504980343;6,96E-11;3,50E-06;FALSE;norm;2,08E-77;15,56530809;;;
261;8518;9106;0,503203732;6,86E-11;2,58E-06;FALSE;norm;3,30E-77;15,53428459;;;
205;6083;6677;0,332755322;3,86E-13;6,71E-18;FALSE;gamma;1,94E-20;15,52981377;;;
249;8974;9524;0,439325087;3,78E-17;5,44E-08;FALSE;gamma;2,95E-26;15,52280045;;;
262;8520;9107;0,500550689;7,25E-11;2,47E-06;FALSE;norm;2,44E-78;15,48233318;;;
207;6087;6679;0,335127289;5,01E-13;7,53E-18;FALSE;gamma;3,95E-21;15,4777565;;;
263;8522;9108;0,498614723;7,21E-11;2,28E-06;FALSE;norm;1,84E-77;15,46181297;;;
206;6085;6678;0,33371159;3,21E-13;3,27E-18;FALSE;gamma;3,29E-20;15,45095205;;;
264;8524;9109;0,49481696;6,31E-11;1,82E-06;FALSE;norm;2,95E-77;15,4396677;;;
204;6081;6676;0,331522521;3,37E-13;5,90E-18;FALSE;gamma;1,15E-20;15,43569326;;;
248;8972;9523;0,439106383;3,52E-17;4,60E-08;FALSE;gamma;5,41E-26;15,43568707;;;
204;3397;3992;0,428176228;4,17E-07;0,000710768;FALSE;norm;4,09E-41;15,43054056;;;
203;3395;3991;0,427586144;4,41E-07;0,000857772;FALSE;norm;8,12E-41;15,41473198;;;
201;3391;3989;0,428658205;4,42E-07;0,00100138;FALSE;norm;3,51E-41;15,41174507;;;
233;8942;9508;0,444010705;2,15E-17;9,89E-11;FALSE;gamma;3,17E-26;15,39674664;;;
118;6085;6666;0,330542452;5,01E-13;1,10E-17;FALSE;gamma;2,66E-20;15,37714624;;;
203;6079;6675;0,331436047;2,95E-13;3,73E-18;FALSE;gamma;8,92E-21;15,37607956;;;
117;6083;6665;0,33008148;5,17E-13;1,69E-17;FALSE;gamma;1,80E-20;15,37309933;;;
202;6077;6674;0,331230592;2,54E-13;2,32E-18;FALSE;gamma;1,52E-20;15,36019468;;;
205;3399;3993;0,427627565;5,41E-07;0,001189044;FALSE;norm;1,74E-40;15,35694027;;;
247;8970;9522;0,438733897;3,27E-17;3,98E-08;FALSE;gamma;2,44E-25;15,34857368;;;
201;6075;6673;0,330975416;2,41E-13;2,12E-18;FALSE;gamma;2,57E-20;15,34430981;;;
202;3393;3990;0,4270373;4,84E-07;0,001107131;FALSE;norm;5,16E-41;15,33848715;;;
498;2134;2685;0,375360609;2,96E-11;9,21E-18;FALSE;gamma;1,67E-63;15,33789349;;;
300;6097;6646;0,332428784;5,21E-13;2,34E-17;FALSE;gamma;1,78E-20;15,33392286;;;
265;8526;9110;0,490731573;5,75E-11;1,79E-06;FALSE;norm;2,24E-76;15,32199478;;;
496;2130;2683;0,375771053;2,17E-11;4,74E-18;FALSE;gamma;9,42E-64;15,27639771;;;
299;6095;6645;0,332960058;3,80E-13;8,30E-18;FALSE;gamma;6,95E-21;15,2715292;;;
116;6081;6664;0,329552574;4,45E-13;1,56E-17;FALSE;gamma;1,21E-20;15,26601076;;;
497;2132;2684;0,375477526;2,31E-11;4,97E-18;FALSE;gamma;1,25E-63;15,25345039;;;
246;8968;9521;0,43856323;2,84E-17;2,63E-08;FALSE;gamma;4,42E-25;15,235466;;;
206;3401;3994;0,427033548;7,25E-07;0,001917365;FALSE;norm;2,90E-41;15,22650051;;;
298;6093;6644;0,332838279;3,40E-13;5,90E-18;FALSE;gamma;2,33E-21;15,21345186;;;
107;6063;6655;0,325365328;4,61E-13;8,34E-17;FALSE;gamma;4,58E-22;15,20747948;;;
208;3405;3996;0,42376141;7,50E-07;0,002355006;FALSE;norm;6,07E-41;15,20153761;;;
243;8962;9518;0,437628079;2,53E-17;1,87E-08;FALSE;gamma;9,66E-25;15,19109154;;;
115;6079;6663;0,32815071;4,30E-13;1,98E-17;FALSE;gamma;7,16E-21;15,18924713;;;
207;3403;3995;0,424600493;6,47E-07;0,001834894;FALSE;norm;4,26E-41;15,18368912;;;
245;8966;9520;0,438259661;2,50E-17;1,74E-08;FALSE;gamma;8,80E-25;15,17933083;;;
495;2128;2682;0,375056044;2,12E-11;5,39E-18;FALSE;gamma;1,12E-64;15,17531967;;;
234;8944;9509;0,440313843;2,15E-17;6,53E-10;FALSE;gamma;2,29E-27;15,16661882;;;
209;3407;3997;0,423067217;8,97E-07;0,003216251;FALSE;norm;8,69E-41;15,16599178;;;
112;6073;6660;0,327489776;4,39E-13;2,41E-17;FALSE;gamma;3,78E-21;15,16041327;;;
266;8528;9111;0,488454706;5,46E-11;1,30E-06;FALSE;norm;3,54E-76;15,15897703;;;
269;8534;9114;0,48593318;7,64E-11;1,00E-06;FALSE;norm;6,71E-75;15,15670586;;;
114;6077;6662;0,327901407;4,07E-13;1,80E-17;FALSE;gamma;4,84E-21;15,15515852;;;
244;8964;9519;0,437827872;2,36E-17;1,62E-08;FALSE;gamma;1,44E-24;15,1472168;;;
297;6091;6643;0,331559697;3,16E-13;8,39E-18;FALSE;gamma;3,60E-20;15,14009666;;;
268;8532;9113;0,487054532;8,07E-11;1,42E-06;FALSE;norm;9,08E-76;15,13390446;;;
113;6075;6661;0,327629666;3,93E-13;1,77E-17;FALSE;gamma;3,73E-21;15,12106991;;;
108;6065;6656;0,325201515;4,66E-13;8,07E-17;FALSE;gamma;6,79E-22;15,11247778;;;
296;6089;6642;0,328104505;5,70E-13;2,52E-17;FALSE;gamma;1,21E-19;15,11005831;;;
235;8946;9510;0,435887026;2,13E-17;6,67E-09;FALSE;gamma;8,63E-27;15,09344673;;;
210;3409;3998;0,421318631;9,17E-07;0,00312915;FALSE;norm;4,46E-41;15,08376551;;;
242;8960;9517;0,43691298;2,05E-17;1,32E-08;FALSE;gamma;1,73E-24;15,07861519;;;
270;8536;9115;0,48386808;7,00E-11;6,67E-07;FALSE;norm;2,24E-73;15,06673002;;;
267;8530;9112;0,48722851;6,06E-11;1,28E-06;FALSE;norm;5,67E-76;15,06525898;;;
109;6067;6657;0,325500979;3,41E-13;2,90E-17;FALSE;gamma;4,46E-22;15,06329441;;;
111;6071;6659;0,326944397;3,89E-13;2,53E-17;FALSE;gamma;1,71E-21;15,05289268;;;
211;3411;3999;0,419722471;9,08E-07;0,003003108;FALSE;norm;6,64E-40;15,0502243;;;
106;6061;6654;0,325009882;4,45E-13;9,42E-17;FALSE;gamma;1,36E-22;15,04099417;;;
213;3415;4001;0,417341934;9,07E-07;0,00309866;FALSE;norm;1,42E-39;15,0341835;;;
295;6087;6641;0,327803529;4,10E-13;1,03E-17;FALSE;gamma;4,55E-19;15,02864933;;;
212;3413;4000;0,417272338;8,37E-07;0,002741238;FALSE;norm;2,80E-39;15,02149105;;;
214;3417;4002;0,416863839;9,24E-07;0,003009238;FALSE;norm;2,08E-39;15,01798916;;;
105;6059;6653;0,324812895;4,18E-13;8,16E-17;FALSE;gamma;9,15E-23;15,00820637;;;
110;6069;6658;0,326884418;3,96E-13;2,62E-17;FALSE;gamma;7,59E-22;14,99479246;;;
104;6057;6652;0,324575852;4,11E-13;8,30E-17;FALSE;gamma;1,41E-22;14,97541857;;;
494;2126;2681;0,374607556;1,91E-11;4,78E-18;FALSE;gamma;1,68E-65;14,97272396;;;
239;8954;9514;0,434901841;1,59E-17;1,58E-08;FALSE;gamma;1,29E-24;14,96915245;;;
102;6053;6650;0,354717946;6,12E-22;2,07E-23;FALSE;gamma;2,42E-22;14,96834278;;;
241;8958;9516;0,435763039;1,69E-17;1,50E-08;FALSE;gamma;2,82E-24;14,96463776;;;
237;8950;9512;0,433447506;1,41E-17;1,92E-08;FALSE;gamma;9,05E-26;14,95380974;;;
236;8948;9511;0,433353445;1,49E-17;1,93E-08;FALSE;gamma;6,11E-26;14,94613838;;;
294;6085;6640;0,324868526;7,71E-13;4,54E-17;FALSE;gamma;7,72E-19;14,94408751;;;
103;6055;6651;0,324237927;4,22E-13;1,11E-16;FALSE;gamma;9,51E-23;14,94263077;;;
215;3419;4003;0,414980657;8,99E-07;0,002738732;FALSE;norm;3,05E-39;14,94183159;;;
238;8952;9513;0,434121309;1,36E-17;1,38E-08;FALSE;gamma;3,58E-25;14,93308926;;;
240;8956;9515;0,435318344;1,47E-17;1,02E-08;FALSE;gamma;1,90E-24;14,92277527;;;
293;6083;6639;0,323761216;9,44E-13;1,56E-16;FALSE;gamma;2,39E-19;14,91540718;;;
101;6051;6649;0,354379951;4,65E-22;7,38E-24;FALSE;gamma;1,85E-22;14,88901901;;;
292;6081;6638;0,323422363;9,88E-13;2,14E-16;FALSE;gamma;6,38E-20;14,86929035;;;
221;3431;4009;0,41520792;1,08E-06;0,003410912;FALSE;norm;3,98E-40;14,8474617;;;
271;8538;9116;0,48097561;6,50E-11;5,10E-07;FALSE;norm;3,61E-73;14,83942223;;;
283;6063;6629;0,319934094;1,80E-12;3,13E-15;FALSE;norm;6,21E-21;14,80714893;;;
493;2124;2680;0,373911229;1,89E-11;6,00E-18;FALSE;gamma;4,35E-65;14,80326653;;;
220;3429;4008;0,414947261;1,08E-06;0,003668962;FALSE;norm;7,96E-40;14,80253315;;;
216;3421;4004;0,414341695;1,00E-06;0,003208891;FALSE;norm;4,78E-39;14,80253315;;;
282;6061;6628;0,319472695;2,20E-12;7,61E-15;FALSE;norm;1,64E-21;14,79656363;;;
1;5766;6364;0,418090897;3,93E-24;6,15E-13;FALSE;gamma;1,10E-44;14,79066467;;;
222;3433;4010;0,414864233;1,18E-06;0,003890977;FALSE;norm;5,87E-39;14,78807163;;;
2;5768;6365;0,416680063;3,88E-24;6,82E-13;FALSE;gamma;1,63E-43;14,77054501;;;
219;3427;4007;0,414597415;1,04E-06;0,003542892;FALSE;norm;1,63E-39;14,7576046;;;
217;3423;4005;0,414165556;1,09E-06;0,00360063;FALSE;norm;6,32E-38;14,74838257;;;
223;3435;4011;0,414353273;1,29E-06;0,004387392;FALSE;norm;8,58E-39;14,73916054;;;
492;2122;2679;0,372885388;2,09E-11;1,12E-17;FALSE;gamma;2,11E-63;14,73256826;;;
218;3425;4006;0,414494259;9,42E-07;0,003040054;FALSE;norm;1,11E-39;14,73189163;;;
272;8540;9117;0,478296494;5,86E-11;3,79E-07;FALSE;norm;1,18E-71;14,70721292;;;
224;3437;4012;0,413188278;1,33E-06;0,00474027;FALSE;norm;3,73E-38;14,6966238;;;
280;6057;6626;0,318865334;2,35E-12;1,04E-14;FALSE;norm;7,49E-22;14,67755079;;;
491;2120;2678;0,372364831;2,25E-11;1,86E-17;FALSE;gamma;7,58E-62;14,673522;;;
3;5770;6366;0,414952912;3,73E-24;6,57E-13;FALSE;gamma;7,51E-43;14,63432693;;;
279;6055;6625;0,318536708;2,46E-12;1,45E-14;FALSE;norm;5,07E-22;14,63302326;;;
225;3439;4013;0,412300028;1,53E-06;0,005878644;FALSE;norm;5,28E-38;14,62937927;;;
281;6059;6627;0,319206947;1,82E-12;4,83E-15;FALSE;norm;1,25E-21;14,6129818;;;
273;8542;9118;0,47614659;5,23E-11;2,54E-07;FALSE;norm;7,18E-69;14,60811234;;;
4;5772;6367;0,413157777;3,66E-24;7,18E-13;FALSE;gamma;1,06E-41;14,60800695;;;
274;8544;9119;0,473276844;4,71E-11;2,12E-07;FALSE;norm;1,13E-68;14,60689354;;;
291;6079;6637;0,321895257;9,78E-13;2,85E-16;FALSE;gamma;1,25E-19;14,59238625;;;
350;3800;4349;0,413185905;1,17E-11;4,26E-10;FALSE;gamma;4,37E-67;14,59220982;;;
403;1784;2380;0,41262994;2,34E-14;3,70E-24;FALSE;gamma;2,12E-45;14,58861542;;;
278;6053;6624;0,351930701;4,53E-22;5,74E-22;FALSE;gamma;9,19E-24;14,58849573;;;
402;1782;2379;0,414623757;1,54E-14;3,70E-24;FALSE;gamma;1,38E-47;14,5862546;;;
401;1780;2378;0,41619611;1,11E-14;3,70E-24;FALSE;gamma;1,37E-46;14,57042789;;;
284;6065;6630;0,319102143;1,69E-12;3,61E-15;FALSE;norm;1,05E-20;14,5682106;;;
275;8546;9120;0,469520362;3,76E-11;1,43E-07;FALSE;norm;1,79E-68;14,55074787;;;
349;3798;4348;0,411920205;1,35E-11;6,50E-10;FALSE;gamma;2,95E-67;14,5419178;;;
404;1786;2381;0,410041216;4,10E-14;3,70E-24;FALSE;gamma;3,56E-45;14,53949308;;;
5;5774;6368;0,411449959;3,42E-24;7,17E-13;FALSE;gamma;1,29E-39;14,53569317;;;
226;3441;4014;0,41061052;1,48E-06;0,005317215;FALSE;norm;3,22E-39;14,52011013;;;
405;1788;2382;0,410097096;3,77E-14;3,70E-24;FALSE;gamma;4,99E-45;14,51819897;;;
490;2118;2677;0,37185259;2,19E-11;2,24E-17;FALSE;gamma;8,80E-61;14,51167631;;;
6;5776;6369;0,409412347;2,90E-24;4,42E-13;FALSE;gamma;1,66E-38;14,49278688;;;
406;1790;2383;0,409962051;3,55E-14;3,70E-24;FALSE;gamma;8,38E-45;14,48504782;;;
347;3794;4346;0,40960132;1,75E-11;1,25E-09;FALSE;gamma;5,39E-67;14,4848423;;;
348;3796;4347;0,410700828;1,44E-11;7,61E-10;FALSE;gamma;2,00E-67;14,48219299;;;
346;3792;4345;0,409241073;1,68E-11;1,18E-09;FALSE;gamma;1,53E-66;14,46725655;;;
338;3776;4337;0,407629026;1,67E-11;1,66E-09;FALSE;gamma;2,00E-64;14,46326208;;;
345;3790;4344;0,409345584;1,53E-11;1,00E-09;FALSE;gamma;9,83E-67;14,44967079;;;
337;3774;4336;0,40815604;1,45E-11;1,24E-09;FALSE;gamma;1,29E-64;14,44967079;;;
227;3443;4015;0,40993356;1,58E-06;0,00558491;FALSE;norm;4,91E-39;14,43366051;;;
344;3788;4343;0,409030456;1,47E-11;9,28E-10;FALSE;gamma;6,34E-67;14,43208504;;;
340;3780;4339;0,408003563;1,51E-11;1,29E-09;FALSE;gamma;6,84E-66;14,43208504;;;
336;3772;4335;0,407802619;1,39E-11;1,18E-09;FALSE;gamma;8,33E-65;14,43208504;;;
276;8548;9121;0,466207119;3,03E-11;1,01E-07;FALSE;weibull;5,38E-67;14,41845846;;;
343;3786;4342;0,40855142;1,49E-11;1,02E-09;FALSE;gamma;1,69E-66;14,41449928;;;
339;3778;4338;0,407660021;1,50E-11;1,36E-09;FALSE;gamma;7,68E-65;14,41449928;;;
335;3770;4334;0,407529715;1,37E-11;1,18E-09;FALSE;gamma;9,06E-64;14,41449928;;;
342;3784;4341;0,408629246;1,44E-11;1,02E-09;FALSE;gamma;4,48E-66;14,40435791;;;
407;1792;2384;0,411104148;2,54E-14;3,70E-24;FALSE;gamma;1,41E-44;14,40035439;;;
489;2116;2676;0,37128222;2,15E-11;2,81E-17;FALSE;gamma;9,99E-60;14,39284134;;;
341;3782;4340;0,40851315;1,37E-11;9,44E-10;FALSE;gamma;1,18E-65;14,39258385;;;
334;3768;4333;0,406963694;1,35E-11;1,18E-09;FALSE;gamma;5,86E-64;14,37907839;;;
408;1794;2385;0,409443454;3,36E-14;3,70E-24;FALSE;gamma;1,48E-43;14,37873888;;;
228;3445;4016;0,408249876;1,44E-06;0,004515584;FALSE;norm;8,17E-40;14,36398554;;;
486;2110;2673;0,3716362;1,41E-11;1,53E-17;FALSE;gamma;2,29E-58;14,36032248;;;
285;6067;6631;0,319124653;1,37E-12;2,20E-15;FALSE;norm;3,46E-20;14,35706711;;;
488;2114;2675;0,371607071;1,59E-11;1,39E-17;FALSE;gamma;3,09E-59;14,34955168;;;
333;3766;4332;0,406776543;1,27E-11;1,08E-09;FALSE;gamma;3,80E-64;14,32749081;;;
290;6077;6636;0,32055164;9,76E-13;5,32E-16;FALSE;norm;2,14E-19;14,32712364;;;
409;1796;2386;0,404627764;8,62E-14;2,57E-23;FALSE;gamma;1,94E-44;14,32553959;;;
329;3758;4328;0,405095407;1,27E-11;1,31E-09;FALSE;gamma;1,04E-63;14,31735897;;;
332;3764;4331;0,406633986;1,19E-11;9,59E-10;FALSE;gamma;2,46E-64;14,31547689;;;
277;8550;9122;0,463341162;2,54E-11;6,55E-08;FALSE;weibull;9,00E-67;14,30377007;;;
331;3762;4330;0,406275405;1,14E-11;9,01E-10;FALSE;gamma;1,59E-64;14,3017025;;;
7;5778;6370;0,407400104;2,29E-24;2,65E-13;FALSE;gamma;7,18E-38;14,30009651;;;
330;3760;4329;0,405032788;1,39E-11;1,56E-09;FALSE;gamma;3,87E-64;14,29311037;;;
289;6075;6635;0,320262709;8,73E-13;4,18E-16;FALSE;norm;3,65E-19;14,28488731;;;
484;2106;2671;0,371073146;9,64E-12;6,81E-18;FALSE;gamma;1,92E-57;14,27339029;;;
485;2108;2672;0,370865704;1,32E-11;1,65E-17;FALSE;gamma;2,47E-57;14,2718792;;;
483;2104;2670;0,371466831;7,39E-12;4,10E-18;FALSE;gamma;2,03E-56;14,27161026;;;
286;6069;6632;0,319916752;1,15E-12;8,43E-16;FALSE;norm;5,12E-20;14,2602849;;;
277;6051;6623;0,351387957;3,43E-22;2,57E-22;FALSE;gamma;7,98E-24;14,25539017;;;
231;3451;4019;0,407343155;1,58E-06;0,00448461;FALSE;norm;2,88E-40;14,25368118;;;
410;1798;2387;0,400934195;2,02E-13;2,31E-22;FALSE;gamma;2,31E-44;14,25183439;;;
230;3449;4018;0,407181435;1,49E-06;0,004216545;FALSE;norm;1,96E-40;14,24238586;;;
487;2112;2674;0,371142664;1,54E-11;1,57E-17;FALSE;gamma;7,44E-59;14,23665714;;;
288;6073;6634;0,320162703;8,33E-13;3,25E-16;FALSE;norm;2,84E-19;14,23396158;;;
229;3447;4017;0,407264787;1,45E-06;0,004236613;FALSE;norm;1,33E-40;14,22909927;;;
8;5780;6371;0,405794182;2,15E-24;2,28E-13;FALSE;gamma;8,79E-37;14,22567511;;;
278;8552;9123;0,459244282;1,84E-11;3,97E-08;FALSE;weibull;1,08E-64;14,22509813;;;
328;3756;4327;0,403949166;1,30E-11;1,40E-09;FALSE;gamma;2,65E-63;14,20306921;;;
482;2102;2669;0,372382863;5,23E-12;1,57E-18;FALSE;gamma;1,83E-55;14,20096684;;;
279;8554;9124;0,456445789;1,51E-11;3,09E-08;FALSE;weibull;1,22E-62;14,18531513;;;
287;6071;6633;0,319602518;9,97E-13;7,79E-16;FALSE;norm;7,58E-20;14,18303585;;;
411;1800;2388;0,39702071;4,40E-13;1,13E-21;FALSE;gamma;3,25E-44;14,16870117;;;
327;3754;4326;0,403334411;1,22E-11;1,20E-09;FALSE;gamma;7,08E-63;14,15804863;;;
481;2100;2668;0,372084274;5,82E-12;2,31E-18;FALSE;gamma;4,18E-55;14,14878845;;;
9;5782;6372;0,404324211;1,90E-24;1,60E-13;FALSE;gamma;8,32E-35;14,14827251;;;
412;1802;2389;0,393833687;8,12E-13;5,32E-21;FALSE;gamma;3,19E-46;14,14545059;;;
232;3453;4020;0,407034614;1,68E-06;0,004704983;FALSE;norm;4,23E-40;14,14270306;;;
480;2098;2667;0,372304962;4,52E-12;1,38E-18;FALSE;gamma;1,26E-54;14,13090849;;;
326;3752;4325;0,402874435;1,13E-11;1,00E-09;FALSE;gamma;4,60E-63;14,12572098;;;
413;1804;2390;0,391154123;1,26E-12;1,66E-20;FALSE;gamma;3,94E-47;14,12083244;;;
274;6045;6620;0,351139065;2,54E-22;5,33E-23;FALSE;gamma;3,03E-24;14,10589552;;;
414;1806;2391;0,389885987;1,72E-12;5,60E-20;FALSE;gamma;4,77E-48;14,07393646;;;
276;6049;6622;0,351470326;2,86E-22;8,26E-23;FALSE;gamma;1,44E-23;14,0721488;;;
10;5784;6373;0,402814494;1,87E-24;1,53E-13;FALSE;gamma;3,30E-34;14,06334925;;;
479;2096;2666;0,373366946;4,33E-12;1,52E-18;FALSE;gamma;9,99E-55;14,06162262;;;
236;3461;4024;0,406514076;2,01E-06;0,005133366;FALSE;norm;7,00E-41;14,05228949;;;
273;6043;6619;0,350791528;2,35E-22;3,91E-23;FALSE;gamma;5,49E-24;14,04545021;;;
233;3455;4021;0,406382898;1,70E-06;0,004397201;FALSE;norm;6,22E-40;14,04497051;;;
275;6047;6621;0,351457969;2,57E-22;4,24E-23;FALSE;gamma;4,00E-24;14,04126835;;;
235;3459;4023;0,406438172;1,82E-06;0,00438566;FALSE;norm;1,47E-40;14,0401268;;;
280;8556;9125;0,45275803;1,03E-11;1,68E-08;FALSE;weibull;1,95E-62;14,01175594;;;
325;3750;4324;0,402016372;1,09E-11;9,02E-10;FALSE;gamma;2,99E-63;14,00007439;;;
234;3457;4022;0,406223056;1,80E-06;0,004621077;FALSE;norm;2,98E-40;13,99903154;;;
237;3463;4025;0,406396213;2,05E-06;0,004983429;FALSE;norm;3,45E-40;13,96705055;;;
476;2090;2663;0,374825415;2,58E-12;4,98E-19;FALSE;gamma;4,04E-54;13,96567154;;;
478;2094;2665;0,373403906;3,86E-12;1,40E-18;FALSE;gamma;9,96E-54;13,94458771;;;
11;5786;6374;0,401167376;1,84E-24;1,65E-13;FALSE;gamma;4,79E-34;13,9286747;;;
415;1808;2392;0,388929023;1,95E-12;1,40E-19;FALSE;gamma;7,96E-48;13,92691803;;;
272;6041;6618;0,349995289;1,85E-22;1,12E-23;FALSE;gamma;4,17E-24;13,92660189;;;
324;3748;4323;0,401603123;9,27E-12;6,17E-10;FALSE;gamma;1,95E-63;13,92131996;;;
477;2092;2664;0,373889647;3,54E-12;1,24E-18;FALSE;gamma;2,22E-53;13,91628265;;;
281;8558;9126;0,450320683;8,23E-12;9,80E-09;FALSE;weibull;3,13E-62;13,91350555;;;
271;6039;6617;0,349701841;1,67E-22;6,82E-24;FALSE;gamma;1,32E-24;13,8917284;;;
241;3471;4029;0,404594131;2,46E-06;0,005715668;FALSE;norm;5,14E-39;13,87159443;;;
238;3465;4026;0,405642281;2,13E-06;0,004902692;FALSE;norm;4,96E-39;13,8688612;;;
250;3489;4038;0,391910272;5,51E-07;0,001856377;FALSE;norm;8,25E-38;13,86513472;;;
475;2088;2662;0,375063783;1,73E-12;1,29E-19;FALSE;gamma;3,23E-54;13,84995842;;;
249;3487;4037;0,39242483;5,26E-07;0,001774433;FALSE;norm;1,53E-37;13,84979153;;;
239;3467;4027;0,40476028;2,13E-06;0,004804694;FALSE;norm;7,27E-39;13,84552193;;;
323;3746;4322;0,400987656;9,28E-12;6,37E-10;FALSE;gamma;4,90E-63;13,84256554;;;
416;1810;2393;0,388046994;2,09E-12;3,01E-19;FALSE;gamma;1,33E-46;13,83877707;;;
322;3744;4321;0,399922858;1,07E-11;8,60E-10;FALSE;gamma;9,01E-61;13,831985;;;
268;6033;6614;0,35074111;1,14E-22;3,70E-24;FALSE;gamma;1,20E-24;13,82531977;;;
284;8564;9129;0,440692316;2,32E-12;1,73E-09;FALSE;weibull;1,34E-61;13,82513142;;;
282;8560;9127;0,44685846;5,86E-12;4,94E-09;FALSE;weibull;5,20E-62;13,82400513;;;
267;6031;6613;0,350349195;9,53E-23;3,70E-24;FALSE;gamma;9,12E-25;13,82187748;;;
285;8566;9130;0,437819107;1,65E-12;9,81E-10;FALSE;weibull;7,87E-64;13,81882095;;;
283;8562;9128;0,444840815;4,83E-12;3,07E-09;FALSE;weibull;8,06E-62;13,81611824;;;
240;3469;4028;0,404437071;2,27E-06;0,005080447;FALSE;norm;3,50E-39;13,81172037;;;
242;3473;4030;0,40159944;1,56E-06;0,003904164;FALSE;norm;8,70E-40;13,80414343;;;
12;5788;6375;0,399525569;1,71E-24;1,24E-13;FALSE;gamma;1,92E-33;13,80301476;;;
266;6029;6612;0,348437506;5,19E-23;3,70E-24;FALSE;gamma;3,43E-24;13,80148363;;;
321;3742;4320;0,398949124;1,04E-11;7,96E-10;FALSE;gamma;2,20E-60;13,79952908;;;
243;3475;4031;0,401438282;1,65E-06;0,004079682;FALSE;norm;4,32E-40;13,79912949;;;
286;8568;9131;0,435097948;1,18E-12;5,19E-10;FALSE;weibull;7,22E-65;13,79235268;;;
13;5790;6376;0,398470807;1,64E-24;1,07E-13;FALSE;gamma;2,81E-33;13,78803349;;;
265;6027;6611;0,347294676;3,12E-23;3,70E-24;FALSE;gamma;2,61E-24;13,78108978;;;
320;3740;4319;0,398452539;9,02E-12;5,94E-10;FALSE;gamma;1,44E-60;13,76707315;;;
474;2086;2661;0,374831569;1,34E-12;6,21E-20;FALSE;gamma;2,61E-54;13,76415157;;;
264;6025;6610;0,34660836;2,41E-23;3,70E-24;FALSE;gamma;1,99E-24;13,76172209;;;
473;2084;2660;0,375303027;8,88E-13;1,48E-20;FALSE;gamma;1,21E-55;13,75919342;;;
261;6019;6607;0,345052791;1,30E-23;3,70E-24;FALSE;gamma;4,28E-24;13,75271797;;;
247;3483;4035;0,394818793;5,38E-07;0,001809403;FALSE;norm;6,54E-38;13,74458313;;;
14;5792;6377;0,39660997;1,51E-24;9,31E-14;FALSE;gamma;7,98E-32;13,74279118;;;
244;3477;4032;0,398462681;1,02E-06;0,002537168;FALSE;norm;6,63E-40;13,74005508;;;
270;6037;6616;0,349487701;1,26E-22;3,70E-24;FALSE;gamma;2,08E-24;13,73875284;;;
246;3481;4034;0,395852479;5,37E-07;0,001768689;FALSE;norm;1,48E-38;13,73749256;;;
245;3479;4033;0,395347726;4,97E-07;0,001533075;FALSE;norm;1,01E-38;13,72999763;;;
269;6035;6615;0,349906376;1,23E-22;3,70E-24;FALSE;gamma;6,57E-25;13,72506714;;;
259;6015;6605;0,345011429;1,02E-23;3,70E-24;FALSE;gamma;1,22E-24;13,7243681;;;
420;1818;2397;0,386389452;2,22E-12;1,18E-18;FALSE;gamma;6,40E-46;13,71807289;;;
417;1812;2394;0,387133356;2,28E-12;7,09E-19;FALSE;gamma;1,39E-47;13,71325397;;;
418;1814;2395;0,387622559;1,89E-12;3,47E-19;FALSE;gamma;2,32E-47;13,71068239;;;
419;1816;2396;0,387595228;1,76E-12;3,74E-19;FALSE;gamma;3,87E-47;13,70603752;;;
319;3738;4318;0,397379658;9,36E-12;6,48E-10;FALSE;gamma;3,51E-60;13,70015144;;;
248;3485;4036;0,392629495;4,22E-07;0,001189603;FALSE;norm;3,01E-37;13,69861507;;;
421;1820;2398;0,386609293;1,74E-12;5,84E-19;FALSE;gamma;1,06E-45;13,69192505;;;
263;6023;6609;0,345854492;2,08E-23;3,70E-24;FALSE;gamma;1,51E-24;13,67413425;;;
260;6017;6606;0,344516114;1,12E-23;3,70E-24;FALSE;gamma;1,37E-24;13,66760874;;;
472;2082;2659;0,375410899;6,32E-13;4,43E-21;FALSE;gamma;9,81E-56;13,65953159;;;
258;6013;6604;0,343464482;8,19E-24;3,70E-24;FALSE;gamma;1,09E-24;13,65870714;;;
318;3736;4317;0,397026183;8,74E-12;5,51E-10;FALSE;gamma;9,06E-60;13,65286112;;;
262;6021;6608;0,344881233;1,38E-23;3,70E-24;FALSE;gamma;1,15E-24;13,64688921;;;
471;2080;2658;0,375693513;4,60E-13;1,27E-21;FALSE;gamma;7,99E-56;13,63118553;;;
287;8570;9132;0,432085249;8,06E-13;2,11E-10;FALSE;weibull;3,71E-62;13,62768555;;;
257;6011;6603;0,342986105;6,23E-24;3,70E-24;FALSE;gamma;9,83E-25;13,60085487;;;
