"";"initialIndex";"finalIndex";"shapiro";"ad";"normality";"trend";"outliers";"snht";"grubbs";"pettitt";"lanzante";"buishandU";"buishandRange"
"138";"6409";"6990";"0,00190882262085909";"0,0358854814546662";"FALSE";"none";"TRUE";"0";"0,000625500202390938";"9,263261560981e-12";"8,77928863234068e-25";"NaN";"NaN"
"139";"6411";"6991";"0,00202940491790668";"0,0400693766912183";"FALSE";"none";"TRUE";"0";"0,000624331070230744";"7,21706430818079e-12";"9,6272514674599e-25";"NaN";"NaN"
"140";"6413";"6992";"0,00193299804294325";"0,0368630964639544";"FALSE";"none";"TRUE";"0";"0,000629211480744907";"5,21807594099472e-12";"9,06334701424437e-25";"NaN";"NaN"
"141";"6415";"6993";"0,0019579793385935";"0,0384599963155489";"FALSE";"none";"TRUE";"0";"0,000638673698481251";"5,29287744764592e-12";"1,66596337393635e-24";"NaN";"NaN"
"142";"6417";"6994";"0,00194202176294272";"0,0391284049483899";"FALSE";"none";"TRUE";"0";"0,000637510434011723";"5,71198478307431e-12";"3,40763573576162e-24";"NaN";"NaN"
"143";"6419";"6995";"0,00173196491181437";"0,0307241762836289";"FALSE";"none";"TRUE";"0";"0,000608167048296471";"8,9566170821198e-12";"1,41285317850175e-23";"NaN";"NaN"
"144";"6421";"6996";"0,00159784338351947";"0,0249533626802415";"FALSE";"none";"TRUE";"0";"0,000598934133648754";"1,40245640302771e-11";"5,66543928353131e-23";"NaN";"NaN"
"145";"6423";"6997";"0,00134753671394025";"0,0189305858939608";"FALSE";"none";"TRUE";"0";"0,000621847377202389";"2,3215214659307e-11";"2,45062755155909e-22";"NaN";"NaN"
"146";"6425";"6998";"0,00124818541045389";"0,0164314833409155";"FALSE";"none";"TRUE";"0";"0,000642867846960549";"5,10152347038188e-11";"1,74979548566936e-21";"NaN";"NaN"
"147";"6427";"6999";"0,00129427250705583";"0,0178780222290926";"FALSE";"none";"TRUE";"0";"0,000662779140443437";"1,20811642842953e-10";"1,37950784502906e-20";"NaN";"NaN"
"148";"6429";"7000";"0,00141980722810095";"0,0216765991720853";"FALSE";"none";"TRUE";"0";"0,000684085006561919";"2,96788808619072e-10";"1,1165627185043e-19";"NaN";"NaN"
"149";"6431";"7001";"0,00162998642785519";"0,0269582275342564";"FALSE";"none";"TRUE";"0";"0,000702632219783172";"7,59372331217409e-10";"9,34197421417722e-19";"NaN";"NaN"
"150";"6433";"7002";"0,00174813167273463";"0,0305892112947307";"FALSE";"none";"TRUE";"0";"0,000704893140953677";"1,83407654127226e-09";"6,75908626926151e-18";"NaN";"NaN"
"151";"1319";"1917";"4,99650494186194e-14";"4,42172214278004e-16";"FALSE";"increase";"TRUE";"0,994333333333333";"4,61641905473709e-05";"1,0004252742066";"0,23091250152649";"NaN";"NaN"
"152";"1321";"1918";"5,71301078973209e-14";"6,86594072999053e-16";"FALSE";"increase";"TRUE";"0,986333333333333";"4,68189502127458e-05";"0,95340756890656";"0,215779668154907";"NaN";"NaN"
"153";"1323";"1919";"5,88465702889073e-14";"6,83569193521191e-16";"FALSE";"increase";"TRUE";"0,993333333333333";"4,79007924782948e-05";"0,981174788723278";"0,225307540300507";"NaN";"NaN"
"154";"1325";"1920";"7,41823124437804e-14";"1,51453421822112e-15";"FALSE";"increase";"TRUE";"0,997333333333333";"5,00441806694507e-05";"1,07685803459204";"0,258662141177795";"NaN";"NaN"
"155";"1327";"1921";"7,81086044293488e-14";"7,77070403285736e-16";"FALSE";"increase";"TRUE";"0,0506666666666667";"6,75356273505123e-05";"1,18049307734805";"0,297652790463497";"NaN";"NaN"
"156";"1329";"1922";"7,3743127132102e-14";"2,81437520403147e-16";"FALSE";"increase";"TRUE";"0,123";"7,98702589832612e-05";"1,11503302318974";"0,273297788739374";"NaN";"NaN"
