"","initialIndex","finalIndex","shapiro","ad","normality","correlation","cortext","kendall","spearman","pearson"
"284","2723","3287","6.9149342239036e-09","7.66241945751488e-09","FALSE","FALSE","NoCorrelated","0.241712169710663","0.359903740020878","NaN"
"285","2725","3288","6.90711334394464e-09","9.29772031012106e-09","FALSE","FALSE","NoCorrelated","0.239988410616883","0.357094378000952","NaN"
"286","2727","3289","6.27649004920991e-09","8.29802731854046e-09","FALSE","FALSE","NoCorrelated","0.236778063627112","0.352534939959312","NaN"
"287","2729","3290","4.69325601748863e-09","3.958258000545e-09","FALSE","FALSE","NoCorrelated","0.235072094188695","0.350168424032198","NaN"
"288","2731","3291","4.49365869984895e-09","3.34869569190568e-09","FALSE","FALSE","NoCorrelated","0.233855360325949","0.348504196243363","NaN"
"289","2733","3292","6.27882256829326e-09","6.77902806117857e-09","FALSE","FALSE","NoCorrelated","0.234743163812931","0.34972428392401","NaN"
"290","2735","3293","7.95201881471913e-09","1.04461881444466e-08","FALSE","FALSE","NoCorrelated","0.235283179769301","0.350403534949671","NaN"
"291","2737","3294","6.9893069685416e-09","6.49521874742827e-09","FALSE","FALSE","NoCorrelated","0.236025044561559","0.351542898844446","NaN"
"292","2739","3295","5.75092904713252e-09","3.926123599253e-09","FALSE","FALSE","NoCorrelated","0.23672552084006","0.352608745227134","NaN"
"293","2741","3296","5.27807473082775e-09","3.76164559588959e-09","FALSE","FALSE","NoCorrelated","0.238887808671981","0.35579475475372","NaN"
"294","2743","3297","4.77333720463921e-09","3.26283172022984e-09","FALSE","FALSE","NoCorrelated","0.242371613490747","0.360990965252971","NaN"
"295","2745","3298","4.45765810109003e-09","3.04691867237691e-09","FALSE","FALSE","NoCorrelated","0.245506949295278","0.365719656502456","NaN"
"296","2747","3299","3.48518293784273e-09","1.734532251459e-09","FALSE","FALSE","NoCorrelated","0.247621668370155","0.368856692125797","NaN"
"297","2749","3300","2.83136099258833e-09","1.05049979917022e-09","FALSE","FALSE","NoCorrelated","0.249493674215524","0.37159206634429","NaN"
"298","2751","3301","2.52560867010429e-09","6.52416285282872e-10","FALSE","FALSE","NoCorrelated","0.250737502062366","0.37361190218288","NaN"
"299","2753","3302","2.7564783809453e-09","6.55482553760571e-10","FALSE","FALSE","NoCorrelated","0.250882596456367","0.373794041092247","NaN"
"300","2755","3303","3.23640283696966e-09","8.67785873292149e-10","FALSE","FALSE","NoCorrelated","0.251738396287876","0.375115036931478","NaN"
"301","4653","5250","5.56604243197995e-06","2.2382308573207e-06","FALSE","TRUE","YesCorrelated","0.373086166619048","0.542106263333799","NaN"
"302","4655","5251","5.57858645369734e-06","2.13290752231106e-06","FALSE","TRUE","YesCorrelated","0.374725978887727","0.54419766674724","NaN"
"303","4657","5252","4.89260392000442e-06","1.79818785828832e-06","FALSE","TRUE","YesCorrelated","0.376425469516666","0.546451222895822","NaN"
"304","4659","5253","5.17201555120262e-06","1.99551385212877e-06","FALSE","TRUE","YesCorrelated","0.375831140537023","0.545553726880217","NaN"
"305","4661","5254","4.3819783028261e-06","1.26740125432827e-06","FALSE","TRUE","YesCorrelated","0.373930422834302","0.543390714147583","NaN"
"306","4663","5255","3.15718239845898e-06","6.86509220965284e-07","FALSE","TRUE","YesCorrelated","0.375757713869012","0.545974189734729","NaN"
"307","4665","5256","1.92326916050002e-06","3.13870053899454e-07","FALSE","TRUE","YesCorrelated","0.378961448758403","0.550671251026923","NaN"
"308","4667","5257","1.81213008972725e-06","3.55727936786188e-07","FALSE","TRUE","YesCorrelated","0.380917147036049","0.553057835000965","NaN"
"309","4669","5258","1.62822570218813e-06","3.77724078215944e-07","FALSE","TRUE","YesCorrelated","0.385617680066761","0.5608191532888","NaN"
"310","4671","5259","1.38582866407362e-06","3.33282883432267e-07","FALSE","TRUE","YesCorrelated","0.387755102040816","0.564733065969618","NaN"
"311","4673","5260","1.12555345099757e-06","1.97673023969152e-07","FALSE","TRUE","YesCorrelated","0.388913998308011","0.566745312240005","NaN"
"312","4675","5261","8.88016321653679e-07","1.2980764558679e-07","FALSE","TRUE","YesCorrelated","0.390072736364112","0.568411446303728","NaN"
"313","4677","5262","1.09139990009077e-06","1.39023159518053e-07","FALSE","TRUE","YesCorrelated","0.395198506461305","0.57650294462337","NaN"
"314","4679","5263","9.40811925864428e-07","1.04337378457212e-07","FALSE","TRUE","YesCorrelated","0.39482496194825","0.575969255704166","NaN"
"315","4681","5264","7.86559473855974e-07","6.38080882438292e-08","FALSE","TRUE","YesCorrelated","0.395462769331986","0.577102676766672","NaN"
"316","4683","5265","7.63024331302181e-07","6.76406491981539e-08","FALSE","TRUE","YesCorrelated","0.396580078159537","0.578222094591305","NaN"
"317","4685","5266","6.29883742358147e-07","4.30929917384659e-08","FALSE","TRUE","YesCorrelated","0.398240975684772","0.580384860286806","NaN"
"318","4687","5267","7.15107694202707e-07","5.10298884198923e-08","FALSE","TRUE","YesCorrelated","0.398931687340495","0.581496408670587","NaN"
"319","4689","5268","9.88733371611826e-07","8.68780450322801e-08","FALSE","TRUE","YesCorrelated","0.401846227145495","0.585515414730722","NaN"
"320","4691","5269","1.08895846681456e-06","1.0381190598339e-07","FALSE","TRUE","YesCorrelated","0.40297972282482","0.587106970924241","NaN"
"321","4693","5270","8.96120870303029e-07","6.29720618702151e-08","FALSE","TRUE","YesCorrelated","0.403548961637872","0.588029069335866","NaN"
