"","initialIndex","finalIndex","shapiro","ad","normality","trend","outliers","snht","grubbs","pettitt","lanzante","buishandU","buishandRange"
"24","7868","8109","1.35543330134824e-08","3.47410999367869e-07","FALSE","none","TRUE","0.000666666666666667","3.22605489433414e-07","0.0562968930258444","0.000241523876924933","NaN","NaN"
"25","7870","8110","1.65636456777273e-08","5.17116912538287e-07","FALSE","none","TRUE","0.00166666666666667","3.45243525434746e-07","0.0357889176792597","0.000118198585098958","NaN","NaN"
"26","7872","8111","1.2628724843064e-08","3.13625731652509e-07","FALSE","none","TRUE","0.000333333333333333","3.11271994846152e-07","0.0262706566047158","7.87957869741719e-05","NaN","NaN"
"27","7874","8112","1.17802949647819e-08","2.32761775151499e-07","FALSE","none","TRUE","0.000333333333333333","2.89017497712152e-07","0.0156059513979558","0.0013406404428798","NaN","NaN"
"28","7876","8113","9.3133539953143e-09","1.1228314856338e-07","FALSE","none","TRUE","0.000666666666666667","2.88552511218398e-07","0.0131116428855184","0.00113441873527098","NaN","NaN"
"29","7878","8114","1.32892907939358e-08","2.61802405838002e-07","FALSE","none","TRUE","0.00166666666666667","3.12902964871853e-07","0.01777281966151","0.00165365679492886","NaN","NaN"
"30","7880","8115","1.38020965361797e-08","2.80041990015179e-07","FALSE","none","TRUE","0.001","2.80130178609284e-07","0.0135010562195761","0.00124567136091985","NaN","NaN"
"31","9000","9249","0.80839245827865","0.987305892180586","TRUE","decrease","FALSE","1","1","1.72348702820613","0.561052893030175","1","1"
"32","9002","9250","0.812791189915298","0.989546419516884","TRUE","decrease","FALSE","1","1","1.73034035210616","0.567952791812933","1","1"
"33","9004","9251","0.797834487007626","0.987091229168717","TRUE","decrease","FALSE","1","1","1.70187573651447","0.548172842254451","1","1"
"34","9006","9252","0.782757592316121","0.980103157314822","TRUE","decrease","FALSE","0.998","1","1.76502303018917","0.598732964399477","1","1"
"35","9008","9253","0.776897482891036","0.981033766339319","TRUE","decrease","FALSE","1","1","1.73119266522523","0.573141567884833","1","1"
"36","9010","9254","0.76295525535037","0.975359159616927","TRUE","decrease","FALSE","1","1","1.77707650380456","0.611543663226056","1","1"
"37","9012","9255","0.746343109583011","0.971599523050611","TRUE","decrease","FALSE","1","1","1.69708360983947","0.550656961542655","1","1"
"38","9014","9256","0.715836497475961","0.960030522291275","TRUE","decrease","FALSE","0.940333333333333","1","1.55359065700553","0.460639465506259","1","1"
"39","9016","9257","0.653236759462738","0.933085705665232","TRUE","decrease","FALSE","0.756666666666667","1","1.75108105526316","0.593894120500174","1","1"
"40","9018","9258","0.594544204322419","0.907849761170134","TRUE","decrease","FALSE","0.876666666666667","1","1.58653068026431","0.482713953906661","1","1"
