"";"initialIndex";"finalIndex";"shapiro";"ad";"normality";"correlation";"cortext";"kendall";"spearman";"pearson"
"537";"8604";"9165";"2,2592663902631e-20";"1,96686066871317e-09";"FALSE";"TRUE";"YesCorrelated";"0,404761451652806";"0,56773996558473";"NaN"
"538";"8606";"9166";"2,35764821990149e-20";"2,18998320473864e-09";"FALSE";"TRUE";"YesCorrelated";"0,39859943977591";"0,558813266490679";"NaN"
"539";"8608";"9167";"2,99321277557109e-20";"3,08204767446794e-09";"FALSE";"TRUE";"YesCorrelated";"0,391886020955788";"0,549716494176139";"NaN"
"540";"8610";"9168";"4,14127923444159e-20";"3,52978184116327e-09";"FALSE";"TRUE";"YesCorrelated";"0,389167804771706";"0,546795352684325";"NaN"
"541";"8612";"9169";"3,51014294002852e-20";"2,18966685386979e-09";"FALSE";"TRUE";"YesCorrelated";"0,386150846508755";"0,54334440535973";"NaN"
"542";"8614";"9170";"2,18778116087477e-20";"8,48984093027756e-10";"FALSE";"TRUE";"YesCorrelated";"0,382418661121372";"0,539091701099073";"NaN"
"543";"8616";"9171";"2,12282822306506e-20";"7,47689929558513e-10";"FALSE";"TRUE";"YesCorrelated";"0,38037461922354";"0,536714873818835";"NaN"
"544";"8618";"9172";"1,25417131485565e-20";"2,78798725653175e-10";"FALSE";"TRUE";"YesCorrelated";"0,377487234526946";"0,533705902874539";"NaN"
"545";"8620";"9173";"1,04788210950486e-20";"1,97495300912442e-10";"FALSE";"TRUE";"YesCorrelated";"0,373551550126974";"0,528997051183223";"NaN"
"546";"8622";"9174";"9,0514720422201e-21";"1,34872115763219e-10";"FALSE";"TRUE";"YesCorrelated";"0,371543884477291";"0,526521764675662";"NaN"
"547";"8624";"9175";"8,73725297931631e-21";"1,14024132469579e-10";"FALSE";"TRUE";"YesCorrelated";"0,369617822667614";"0,524194479328338";"NaN"
"548";"8626";"9176";"8,27022283266791e-21";"9,07108729059716e-11";"FALSE";"TRUE";"YesCorrelated";"0,369846559973602";"0,524172363578976";"NaN"
"549";"8628";"9177";"8,74817791508025e-21";"1,07678014046649e-10";"FALSE";"TRUE";"YesCorrelated";"0,363046862063255";"0,514385171521228";"NaN"
"550";"8630";"9178";"8,49866225527029e-21";"9,31989063709562e-11";"FALSE";"TRUE";"YesCorrelated";"0,355536941752091";"0,504405234588315";"NaN"
"551";"53";"650";"3,084579667436e-10";"3,22811129398359e-15";"FALSE";"TRUE";"YesCorrelated";"0,526103202747293";"0,730465999378976";"NaN"
"552";"55";"651";"2,92344431617403e-10";"2,54671045937964e-15";"FALSE";"TRUE";"YesCorrelated";"0,52347869099412";"0,727032674088496";"NaN"
"553";"57";"652";"2,84896522487844e-10";"2,20635577755836e-15";"FALSE";"TRUE";"YesCorrelated";"0,521470870227286";"0,725075379718512";"NaN"
"554";"59";"653";"2,42153421043752e-10";"1,13057298189028e-15";"FALSE";"TRUE";"YesCorrelated";"0,520425543954956";"0,724627471488901";"NaN"
"555";"61";"654";"1,97427452227813e-10";"5,7065120211823e-16";"FALSE";"TRUE";"YesCorrelated";"0,520431975743949";"0,725054533029932";"NaN"
"556";"63";"655";"1,60455932468628e-10";"2,46279093707494e-16";"FALSE";"TRUE";"YesCorrelated";"0,518777630919284";"0,723136059561017";"NaN"
"557";"65";"656";"1,40043151058377e-10";"1,37521854316343e-16";"FALSE";"TRUE";"YesCorrelated";"0,518086614533315";"0,721998740507827";"NaN"
"558";"67";"657";"1,27232520265969e-10";"8,90942500122322e-17";"FALSE";"TRUE";"YesCorrelated";"0,518437580659038";"0,721669057855929";"NaN"
"559";"69";"658";"1,11292504577191e-10";"5,67760858942841e-17";"FALSE";"TRUE";"YesCorrelated";"0,518436879514259";"0,721103654468841";"NaN"
"560";"71";"659";"1,04869480757506e-10";"4,41888905960078e-17";"FALSE";"TRUE";"YesCorrelated";"0,51783837473869";"0,720158163118489";"NaN"
"561";"73";"660";"9,54819936940793e-11";"2,89443438915944e-17";"FALSE";"TRUE";"YesCorrelated";"0,515940618155269";"0,717548902520316";"NaN"
"562";"75";"661";"1,16116175379091e-10";"5,88861307284988e-17";"FALSE";"TRUE";"YesCorrelated";"0,514846707095139";"0,715720827347516";"NaN"
"563";"77";"662";"1,48077659149765e-10";"8,34177649517085e-17";"FALSE";"TRUE";"YesCorrelated";"0,510737726437385";"0,710407267881787";"NaN"
"564";"79";"663";"1,31859000066592e-10";"4,93192053121491e-17";"FALSE";"TRUE";"YesCorrelated";"0,509190961245756";"0,708325271437151";"NaN"
"565";"81";"664";"1,68136544526682e-10";"1,13821077598577e-16";"FALSE";"TRUE";"YesCorrelated";"0,508881787635988";"0,707224360028702";"NaN"
"566";"83";"665";"2,09051836640305e-10";"2,30253131886343e-16";"FALSE";"TRUE";"YesCorrelated";"0,506887588194727";"0,704540973198395";"NaN"
"567";"85";"666";"2,45478785758605e-10";"3,5135855562244e-16";"FALSE";"TRUE";"YesCorrelated";"0,50333291930609";"0,700479097797607";"NaN"
"568";"87";"667";"2,48971767643876e-10";"3,56747647001003e-16";"FALSE";"TRUE";"YesCorrelated";"0,501026767167191";"0,697364889959513";"NaN"
"569";"89";"668";"2,58473394490321e-10";"4,01184263927478e-16";"FALSE";"TRUE";"YesCorrelated";"0,495670299565243";"0,68992338839008";"NaN"
"570";"91";"669";"3,39176989117648e-10";"9,51106852376138e-16";"FALSE";"TRUE";"YesCorrelated";"0,490136316641866";"0,683340741734481";"NaN"
"571";"93";"670";"3,86165843210369e-10";"1,33091509976398e-15";"FALSE";"TRUE";"YesCorrelated";"0,486713882209016";"0,679405321929251";"NaN"
"572";"95";"671";"3,99244014578054e-10";"1,39915662500369e-15";"FALSE";"TRUE";"YesCorrelated";"0,48129693818602";"0,672078488343038";"NaN"
"573";"97";"672";"3,55053470859001e-10";"9,54156312169238e-16";"FALSE";"TRUE";"YesCorrelated";"0,477282608695652";"0,666122811644438";"NaN"
"574";"99";"673";"3,51788299754336e-10";"9,67481063111343e-16";"FALSE";"TRUE";"YesCorrelated";"0,477170125738524";"0,665126495985457";"NaN"
"575";"101";"674";"3,77457071486337e-10";"1,32259908752808e-15";"FALSE";"TRUE";"YesCorrelated";"0,476269527093177";"0,663752739351725";"NaN"
"576";"103";"675";"3,33785577837561e-10";"8,30204670367525e-16";"FALSE";"TRUE";"YesCorrelated";"0,476525219980717";"0,663048355041715";"NaN"
"577";"105";"676";"3,64179564134307e-10";"1,19867767006434e-15";"FALSE";"TRUE";"YesCorrelated";"0,475597957209166";"0,661377032664661";"NaN"
"578";"107";"677";"4,04348998587291e-10";"1,64197247754105e-15";"FALSE";"TRUE";"YesCorrelated";"0,474138937536486";"0,659659779799885";"NaN"
"579";"109";"678";"5,10985169878448e-10";"3,67725088297003e-15";"FALSE";"TRUE";"YesCorrelated";"0,472574229950976";"0,657729616701936";"NaN"
"580";"111";"679";"1,17038241579127e-09";"2,95571334062491e-15";"FALSE";"TRUE";"YesCorrelated";"0,471175029084878";"0,65630454636058";"NaN"
"581";"113";"680";"6,98183242268565e-10";"7,47325414048775e-16";"FALSE";"TRUE";"YesCorrelated";"0,469409046873836";"0,6547664559249";"NaN"
"582";"115";"681";"4,55467634597712e-13";"3,89931308850458e-16";"FALSE";"TRUE";"YesCorrelated";"0,465377879983298";"0,648799418681965";"NaN"
"583";"117";"682";"4,34043502999656e-14";"9,73502760200416e-17";"FALSE";"TRUE";"YesCorrelated";"0,459883048250414";"0,641049690181933";"NaN"
"584";"119";"683";"4,70420594923855e-14";"1,3735446624456e-16";"FALSE";"TRUE";"YesCorrelated";"0,460515910374694";"0,64130589688845";"NaN"
"585";"121";"684";"5,02574086745369e-14";"2,50162873978069e-16";"FALSE";"TRUE";"YesCorrelated";"0,460186689845433";"0,640023504285653";"NaN"
"586";"123";"685";"5,86461689805316e-14";"1,46950617860489e-16";"FALSE";"TRUE";"YesCorrelated";"0,458215078095864";"0,637981553729581";"NaN"
"587";"125";"686";"5,34834226214854e-14";"6,22794869653201e-17";"FALSE";"TRUE";"YesCorrelated";"0,456055214062332";"0,635862418828905";"NaN"
"588";"127";"687";"5,23324869410444e-14";"3,42966131936924e-17";"FALSE";"TRUE";"YesCorrelated";"0,453679653679654";"0,633530458446724";"NaN"
"589";"129";"688";"5,54016837302088e-14";"6,85711455929116e-17";"FALSE";"TRUE";"YesCorrelated";"0,451955021722464";"0,631416326491566";"NaN"
"590";"131";"689";"5,27760277369525e-14";"1,12864374175264e-16";"FALSE";"TRUE";"YesCorrelated";"0,450093292553908";"0,628773951729691";"NaN"
"591";"133";"690";"5,09150403799437e-14";"1,3152006087906e-16";"FALSE";"TRUE";"YesCorrelated";"0,444540967677587";"0,621751798949599";"NaN"
"592";"135";"691";"4,2908449244338e-14";"1,4085451282631e-16";"FALSE";"TRUE";"YesCorrelated";"0,439804709194942";"0,615875516416657";"NaN"
"593";"137";"692";"3,78026245516018e-14";"1,33153485532547e-16";"FALSE";"TRUE";"YesCorrelated";"0,437435997148227";"0,612883174948711";"NaN"
"594";"139";"693";"3,41813392103072e-14";"1,59418995506781e-16";"FALSE";"TRUE";"YesCorrelated";"0,435860409145608";"0,610260344753761";"NaN"
"595";"141";"694";"3,44323853092391e-14";"2,89020426111776e-16";"FALSE";"TRUE";"YesCorrelated";"0,434760185662713";"0,60833163805334";"NaN"
"596";"143";"695";"2,86157974526821e-14";"2,14036784869097e-16";"FALSE";"TRUE";"YesCorrelated";"0,43157218858925";"0,604338771723023";"NaN"
"597";"145";"696";"2,76474458868647e-14";"3,92418352415381e-16";"FALSE";"TRUE";"YesCorrelated";"0,429535232383808";"0,601955161184041";"NaN"
"598";"147";"697";"2,60635906542478e-14";"5,85260620146737e-16";"FALSE";"TRUE";"YesCorrelated";"0,427487213331133";"0,599460269865068";"NaN"
"599";"149";"698";"2,45112656373758e-14";"5,60364640635843e-16";"FALSE";"TRUE";"YesCorrelated";"0,42514985924822";"0,596904981504071";"NaN"
"600";"151";"699";"2,31052163070791e-14";"6,1172477776497e-16";"FALSE";"TRUE";"YesCorrelated";"0,422852432425246";"0,594576856273638";"NaN"
"1";"7721";"8318";"1,35023779332302e-07";"9,7187028760617e-05";"FALSE";"FALSE";"NoCorrelated";"0,14315165571447";"0,208855035586866";"NaN"
"2";"7723";"8319";"1,44047459061546e-07";"0,000104798383823559";"FALSE";"FALSE";"NoCorrelated";"0,144166020257889";"0,210107009650393";"NaN"
"3";"7725";"8320";"1,46584341939671e-07";"0,000104209397648672";"FALSE";"FALSE";"NoCorrelated";"0,143590322034854";"0,209200534282716";"NaN"
