time,hygrometer,moisture,air_humidity,tempC,tempF,error,annotation
21-08-20T05:15:35,337,68,59.00,26.50,79.70,0,None
21-08-20T05:17:35,338,67,60.00,26.60,79.88,0,None
21-08-20T05:19:35,342,67,59.00,26.60,79.88,0,None
21-08-20T05:21:35,341,67,59.00,26.50,79.70,0,None
21-08-20T05:23:35,356,66,59.00,26.40,79.52,0,None
21-08-20T05:25:35,358,66,59.00,26.50,79.70,0,None
21-08-20T05:27:35,350,66,60.00,26.60,79.88,0,None
21-08-20T05:29:35,349,66,59.00,26.50,79.70,0,None
21-08-20T05:31:35,364,65,59.00,26.40,79.52,0,None
21-08-20T05:33:35,360,65,59.00,26.50,79.70,0,None
21-08-20T05:35:35,359,65,60.00,26.60,79.88,0,None
21-08-20T05:37:35,361,65,59.00,26.50,79.70,0,None
21-08-20T05:39:35,344,67,59.00,26.50,79.70,0,None
21-08-20T05:41:35,348,66,60.00,26.60,79.88,0,None
21-08-20T05:43:35,349,66,59.00,26.50,79.70,0,None
21-08-20T05:45:35,361,65,59.00,26.40,79.52,0,None
21-08-20T05:47:35,361,65,59.00,26.30,79.34,0,None
21-08-20T05:49:35,360,65,59.00,26.40,79.52,0,None
21-08-20T05:51:35,362,65,60.00,26.50,79.70,0,None
21-08-20T05:53:35,344,67,59.00,26.50,79.70,0,None
21-08-20T05:55:35,358,66,59.00,26.40,79.52,0,None
21-08-20T05:57:35,362,65,59.00,26.50,79.70,0,None
21-08-20T05:59:35,362,65,60.00,26.60,79.88,0,None
21-08-20T06:01:35,360,65,59.00,26.50,79.70,0,None
21-08-20T06:03:35,360,65,59.00,26.50,79.70,0,None
21-08-20T06:05:35,362,65,60.00,26.60,79.88,0,None
21-08-20T06:07:35,365,65,60.00,26.50,79.70,0,None
21-08-20T06:09:35,360,65,59.00,26.50,79.70,0,None
21-08-20T06:11:35,356,66,59.00,26.40,79.52,0,None
21-08-20T06:13:35,358,66,59.00,26.50,79.70,0,None
21-08-20T06:15:35,347,67,60.00,26.60,79.88,0,None
21-08-20T06:17:35,365,65,59.00,26.50,79.70,0,None
21-08-20T06:19:35,363,65,59.00,26.40,79.52,0,None
21-08-20T06:21:35,362,65,59.00,26.50,79.70,0,None
21-08-20T06:23:35,353,66,60.00,26.60,79.88,0,None
21-08-20T06:25:35,358,66,59.00,26.40,79.52,0,None
21-08-20T06:27:35,356,66,59.00,26.40,79.52,0,None
21-08-20T06:29:35,364,65,60.00,26.50,79.70,0,None
21-08-20T06:31:36,364,65,60.00,26.60,79.88,0,None
21-08-20T06:33:36,362,65,59.00,26.50,79.70,0,None
21-08-20T06:35:36,362,65,61.00,26.50,79.70,0,None
21-08-20T06:37:36,363,65,61.00,26.50,79.70,0,None
21-08-20T06:39:36,361,65,60.00,26.50,79.70,0,None
21-08-20T06:41:36,360,65,61.00,26.40,79.52,0,None
21-08-20T06:43:36,360,65,61.00,26.50,79.70,0,None
21-08-20T06:45:36,360,65,61.00,26.60,79.88,0,None
21-08-20T06:47:36,362,65,61.00,26.50,79.70,0,None
21-08-20T06:49:36,363,65,61.00,26.40,79.52,0,None
21-08-20T06:51:36,363,65,61.00,26.50,79.70,0,None
21-08-20T06:53:36,365,65,62.00,26.60,79.88,0,None
21-08-20T06:55:36,364,65,61.00,26.50,79.70,0,None
21-08-20T06:57:36,362,65,61.00,26.50,79.70,0,None
21-08-20T06:59:36,361,65,61.00,26.50,79.70,0,None
21-08-20T07:01:36,360,65,62.00,26.60,79.88,0,None
21-08-20T07:03:36,362,65,61.00,26.50,79.70,0,None
21-08-20T07:05:36,360,65,60.00,26.40,79.52,0,None
21-08-20T07:07:36,360,65,61.00,26.40,79.52,0,None
21-08-20T07:09:36,359,65,62.00,26.50,79.70,0,None
21-08-20T07:11:36,359,65,62.00,26.60,79.88,0,None
21-08-20T07:13:36,361,65,62.00,26.70,80.06,0,None
21-08-20T07:15:36,359,65,62.00,26.80,80.24,0,None
21-08-20T07:17:36,356,66,63.00,26.80,80.24,0,None
21-08-20T07:19:36,355,66,63.00,26.90,80.42,0,None
21-08-20T07:21:36,352,66,63.00,26.90,80.42,0,None
21-08-20T07:23:36,347,67,64.00,26.90,80.42,0,None
21-08-20T07:25:36,351,66,64.00,27.00,80.60,0,None
21-08-20T07:27:36,355,66,64.00,27.00,80.60,0,None
21-08-20T07:29:36,359,65,64.00,27.00,80.60,0,None
21-08-20T07:31:36,360,65,64.00,27.00,80.60,0,None
21-08-20T07:33:36,359,65,64.00,27.00,80.60,0,None
21-08-20T07:35:36,351,66,64.00,27.10,80.78,0,None
21-08-20T07:37:36,356,66,65.00,27.00,80.60,0,None
21-08-20T07:39:36,354,66,65.00,27.10,80.78,0,None
21-08-20T07:41:36,357,66,65.00,27.10,80.78,0,None
21-08-20T07:43:36,359,65,65.00,27.10,80.78,0,None
21-08-20T07:45:37,351,66,65.00,27.10,80.78,0,None
21-08-20T07:47:37,361,65,66.00,27.10,80.78,0,None
21-08-20T07:49:37,361,65,66.00,27.20,80.96,0,None
21-08-20T07:51:37,361,65,66.00,27.20,80.96,0,None
21-08-20T07:53:37,359,65,66.00,27.20,80.96,0,None
21-08-20T07:55:37,345,67,66.00,27.20,80.96,0,None
21-08-20T07:57:37,356,66,66.00,27.20,80.96,0,None
21-08-20T07:59:37,360,65,66.00,27.30,81.14,0,None
21-08-20T08:01:37,362,65,67.00,27.30,81.14,0,None
21-08-20T08:03:37,361,65,67.00,27.20,80.96,0,None
21-08-20T08:05:37,363,65,67.00,27.30,81.14,0,None
21-08-20T08:07:37,363,65,69.00,27.20,80.96,0,None
21-08-20T08:09:37,354,66,69.00,27.20,80.96,0,None
21-08-20T08:11:37,349,66,68.00,26.80,80.24,0,None
21-08-20T08:13:37,367,65,67.00,26.60,79.88,0,None
21-08-20T08:15:37,352,66,65.00,26.40,79.52,0,None
21-08-20T08:17:37,357,66,64.00,26.30,79.34,0,None
21-08-20T08:19:37,361,65,64.00,26.20,79.16,0,None
21-08-20T08:21:37,371,64,63.00,26.20,79.16,0,None
21-08-20T08:23:37,361,65,63.00,26.10,78.98,0,None
21-08-20T08:25:37,374,64,63.00,26.10,78.98,0,None
21-08-20T08:27:37,363,65,63.00,26.10,78.98,0,None
21-08-20T08:29:37,374,64,64.00,26.10,78.98,0,None
21-08-20T08:31:37,377,64,64.00,26.10,78.98,0,None
21-08-20T08:33:37,374,64,64.00,26.10,78.98,0,None
21-08-20T08:35:37,374,64,65.00,26.10,78.98,0,None
21-08-20T08:37:37,372,64,65.00,26.10,78.98,0,None
21-08-20T08:39:37,371,64,65.00,26.10,78.98,0,None
21-08-20T08:41:37,357,66,65.00,26.10,78.98,0,None
21-08-20T08:43:37,357,66,64.00,26.00,78.80,0,None
21-08-20T08:45:37,372,64,64.00,26.00,78.80,0,None
21-08-20T08:47:37,374,64,63.00,25.90,78.62,0,None
21-08-20T08:49:37,374,64,63.00,25.90,78.62,0,None
21-08-20T08:51:37,371,64,63.00,25.90,78.62,0,None
21-08-20T08:53:37,379,63,63.00,26.10,78.98,0,None
21-08-20T08:55:37,379,63,63.00,26.30,79.34,0,None
21-08-20T08:57:37,381,63,62.00,26.20,79.16,0,None
21-08-20T08:59:37,383,63,62.00,26.00,78.80,0,None
21-08-20T09:01:38,386,63,62.00,25.90,78.62,0,None
21-08-20T09:03:38,385,63,62.00,25.80,78.44,0,None
21-08-20T09:05:38,381,63,61.00,25.80,78.44,0,None
21-08-20T09:07:38,380,63,62.00,26.00,78.80,0,None
21-08-20T09:09:38,383,63,62.00,26.30,79.34,0,None
21-08-20T09:11:38,384,63,62.00,26.20,79.16,0,None
21-08-20T09:13:38,385,63,61.00,26.00,78.80,0,None
21-08-20T09:15:38,388,63,61.00,25.90,78.62,0,None
21-08-20T09:17:38,381,63,61.00,25.80,78.44,0,None
21-08-20T09:19:38,387,63,62.00,26.00,78.80,0,None
21-08-20T09:21:38,375,64,62.00,26.30,79.34,0,None
21-08-20T09:23:38,375,64,62.00,26.30,79.34,0,None
21-08-20T09:25:38,377,64,61.00,26.10,78.98,0,None
21-08-20T09:27:38,391,62,61.00,25.90,78.62,0,None
21-08-20T09:29:38,391,62,61.00,25.80,78.44,0,None
21-08-20T09:31:38,389,62,61.00,25.80,78.44,0,None
21-08-20T09:33:38,378,64,62.00,26.00,78.80,0,None
21-08-20T09:35:38,389,62,62.00,26.20,79.16,0,None
21-08-20T09:37:38,389,62,62.00,26.30,79.34,0,None
21-08-20T09:39:38,388,63,61.00,26.10,78.98,0,None
21-08-20T09:41:38,389,62,61.00,26.00,78.80,0,None
21-08-20T09:43:38,390,62,61.00,26.00,78.80,0,None
21-08-20T09:45:38,393,62,61.00,25.90,78.62,0,None
21-08-20T09:47:38,392,62,61.00,25.90,78.62,0,None
21-08-20T09:49:38,389,62,61.00,26.00,78.80,0,None
21-08-20T09:51:38,388,63,62.00,26.30,79.34,0,None
21-08-20T09:53:38,388,63,62.00,26.30,79.34,0,None
21-08-20T09:55:38,389,62,61.00,26.10,78.98,0,None
21-08-20T09:57:38,384,63,61.00,25.90,78.62,0,None
21-08-20T09:59:38,383,63,61.00,25.90,78.62,0,None
21-08-20T10:01:38,375,64,62.00,26.20,79.16,0,None
21-08-20T10:03:38,390,62,63.00,26.40,79.52,0,None
21-08-20T10:05:38,389,62,62.00,26.30,79.34,0,None
21-08-20T10:07:38,391,62,61.00,26.00,78.80,0,None
21-08-20T10:09:38,379,63,61.00,25.90,78.62,0,None
21-08-20T10:11:38,374,64,62.00,25.90,78.62,0,None
21-08-20T10:13:38,375,64,62.00,26.20,79.16,0,None
21-08-20T10:15:39,386,63,63.00,26.30,79.34,0,None
21-08-20T10:17:39,383,63,62.00,26.00,78.80,0,None
21-08-20T10:19:39,367,65,62.00,25.90,78.62,0,None
21-08-20T10:21:39,367,65,62.00,25.80,78.44,0,None
21-08-20T10:23:39,378,64,62.00,25.80,78.44,0,None
21-08-20T10:25:39,368,65,62.00,25.80,78.44,0,None
21-08-20T10:27:39,372,64,62.00,25.80,78.44,0,None
21-08-20T10:29:39,377,64,62.00,25.70,78.26,0,None
21-08-20T10:31:39,377,64,62.00,25.70,78.26,0,None
21-08-20T10:33:39,376,64,62.00,25.70,78.26,0,None
21-08-20T10:35:39,375,64,62.00,26.10,78.98,0,None
21-08-20T10:37:39,380,63,62.00,26.30,79.34,0,None
21-08-20T10:39:39,377,64,62.00,26.10,78.98,0,None
21-08-20T10:41:39,368,65,61.00,25.90,78.62,0,None
21-08-20T10:43:39,378,64,61.00,25.80,78.44,0,None
21-08-20T10:45:39,378,64,62.00,25.80,78.44,0,None
21-08-20T10:47:39,370,64,61.00,25.80,78.44,0,None
21-08-20T10:49:39,371,64,61.00,25.70,78.26,0,None
21-08-20T10:51:39,372,64,61.00,25.70,78.26,0,None
21-08-20T10:53:39,380,63,61.00,25.80,78.44,0,None
21-08-20T10:55:39,369,64,62.00,26.00,78.80,0,None
21-08-20T10:57:39,373,64,62.00,26.10,78.98,0,None
21-08-20T10:59:39,384,63,61.00,26.00,78.80,0,None
21-08-20T11:01:39,385,63,61.00,25.90,78.62,0,None
21-08-20T11:03:39,385,63,62.00,25.80,78.44,0,None
21-08-20T11:05:39,380,63,62.00,25.80,78.44,0,None
21-08-20T11:07:39,362,65,63.00,25.90,78.62,0,None
21-08-20T11:09:39,380,63,64.00,26.00,78.80,0,None
21-08-20T11:11:39,377,64,65.00,26.00,78.80,0,None
21-08-20T11:13:39,376,64,65.00,26.00,78.80,0,None
21-08-20T11:15:39,377,64,66.00,26.10,78.98,0,None
21-08-20T11:17:39,377,64,66.00,26.10,78.98,0,None
21-08-20T11:19:39,367,65,66.00,26.10,78.98,0,None
21-08-20T11:21:39,379,63,66.00,26.10,78.98,0,None
21-08-20T11:23:39,382,63,66.00,26.10,78.98,0,None
21-08-20T11:25:39,383,63,66.00,26.10,78.98,0,None
21-08-20T11:27:39,383,63,66.00,26.10,78.98,0,None
21-08-20T11:29:39,373,64,66.00,26.10,78.98,0,None
21-08-20T11:31:40,374,64,66.00,26.10,78.98,0,None
21-08-20T11:33:40,372,64,66.00,26.10,78.98,0,None
21-08-20T11:35:40,382,63,67.00,26.10,78.98,0,None
21-08-20T11:37:40,380,63,67.00,26.10,78.98,0,None
21-08-20T11:39:40,372,64,66.00,26.10,78.98,0,None
21-08-20T11:41:40,382,63,66.00,26.20,79.16,0,None
21-08-20T11:43:40,386,63,67.00,26.20,79.16,0,None
21-08-20T11:45:40,382,63,67.00,26.20,79.16,0,None
21-08-20T11:47:40,382,63,67.00,26.20,79.16,0,None
21-08-20T11:49:40,381,63,67.00,26.20,79.16,0,None
21-08-20T11:51:40,382,63,66.00,26.20,79.16,0,None
21-08-20T11:53:40,384,63,65.00,26.10,78.98,0,None
21-08-20T11:55:40,382,63,65.00,25.90,78.62,0,None
21-08-20T11:57:40,379,63,64.00,25.90,78.62,0,None
21-08-20T11:59:40,383,63,64.00,25.90,78.62,0,None
21-08-20T12:01:40,384,63,63.00,25.80,78.44,0,None
21-08-20T12:03:40,381,63,63.00,25.90,78.62,0,None
21-08-20T12:05:40,381,63,64.00,26.00,78.80,0,None
21-08-20T12:07:40,378,64,64.00,26.30,79.34,0,None
21-08-20T12:09:40,385,63,64.00,26.10,78.98,0,None
21-08-20T12:11:40,383,63,64.00,26.00,78.80,0,None
21-08-20T12:13:40,386,63,64.00,26.00,78.80,0,None
21-08-20T12:15:40,387,63,63.00,25.90,78.62,0,None
21-08-20T12:17:40,386,63,63.00,25.90,78.62,0,None
21-08-20T12:19:40,385,63,63.00,25.80,78.44,0,None
21-08-20T12:21:40,390,62,63.00,25.80,78.44,0,None
21-08-20T12:23:40,390,62,63.00,25.80,78.44,0,None
21-08-20T12:25:40,392,62,63.00,25.80,78.44,0,None
21-08-20T12:27:40,391,62,63.00,25.80,78.44,0,None
21-08-20T12:29:40,380,63,63.00,25.80,78.44,0,None
21-08-20T12:31:40,390,62,63.00,25.70,78.26,0,None
21-08-20T12:33:40,388,63,62.00,25.80,78.44,0,None
21-08-20T12:35:40,393,62,62.00,25.70,78.26,0,None
21-08-20T12:37:40,401,61,63.00,25.80,78.44,0,None
21-08-20T12:39:40,403,61,64.00,25.90,78.62,0,None
21-08-20T12:41:40,394,62,64.00,26.00,78.80,0,None
21-08-20T12:43:40,407,61,64.00,25.90,78.62,0,None
21-08-20T12:45:41,404,61,64.00,25.90,78.62,0,None
21-08-20T12:47:41,405,61,63.00,25.80,78.44,0,None
21-08-20T12:49:41,407,61,63.00,25.80,78.44,0,None
21-08-20T12:51:41,398,62,63.00,25.80,78.44,0,None
21-08-20T12:53:41,409,61,62.00,25.80,78.44,0,None
21-08-20T12:55:41,407,61,62.00,25.70,78.26,0,None
21-08-20T12:57:41,409,61,62.00,25.70,78.26,0,None
21-08-20T12:59:41,400,61,63.00,26.10,78.98,0,None
21-08-20T13:01:41,411,60,62.00,26.30,79.34,0,None
21-08-20T13:03:41,409,61,61.00,26.10,78.98,0,None
21-08-20T13:05:41,410,60,61.00,25.90,78.62,0,None
21-08-20T13:07:41,413,60,61.00,25.90,78.62,0,None
21-08-20T13:09:41,400,61,61.00,25.90,78.62,0,None
21-08-20T13:11:41,406,61,61.00,25.80,78.44,0,None
21-08-20T13:13:41,413,60,61.00,25.70,78.26,0,None
21-08-20T13:15:41,411,60,61.00,25.80,78.44,0,None
21-08-20T13:17:41,403,61,62.00,26.20,79.16,0,None
21-08-20T13:19:41,410,60,61.00,26.10,78.98,0,None
21-08-20T13:21:41,410,60,61.00,25.90,78.62,0,None
21-08-20T13:23:41,414,60,61.00,25.80,78.44,0,None
21-08-20T13:25:41,415,60,60.00,25.80,78.44,0,None
21-08-20T13:27:41,413,60,60.00,25.80,78.44,0,None
21-08-20T13:29:41,413,60,61.00,26.00,78.80,0,None
21-08-20T13:31:41,413,60,61.00,26.30,79.34,0,None
21-08-20T13:33:41,414,60,60.00,26.20,79.16,0,None
21-08-20T13:35:41,408,61,60.00,26.00,78.80,0,None
21-08-20T13:37:41,410,60,60.00,25.90,78.62,0,None
21-08-20T13:39:41,411,60,60.00,25.80,78.44,0,None
21-08-20T13:41:41,416,60,60.00,25.70,78.26,0,None
21-08-20T13:43:41,416,60,61.00,25.90,78.62,0,None
21-08-20T13:45:41,409,61,61.00,26.20,79.16,0,None
21-08-20T13:47:41,409,61,61.00,26.10,78.98,0,None
21-08-20T13:49:41,417,60,60.00,26.00,78.80,0,None
21-08-20T13:51:41,409,61,60.00,25.90,78.62,0,None
21-08-20T13:53:41,406,61,61.00,25.90,78.62,0,None
21-08-20T13:55:41,418,60,61.00,26.20,79.16,0,None
21-08-20T13:57:41,417,60,61.00,26.20,79.16,0,None
21-08-20T13:59:41,414,60,60.00,26.00,78.80,0,None
21-08-20T14:01:42,414,60,60.00,25.90,78.62,0,None
21-08-20T14:03:42,408,61,62.00,26.00,78.80,0,None
21-08-20T14:05:42,409,61,62.00,25.90,78.62,0,None
21-08-20T14:07:42,405,61,62.00,25.80,78.44,0,None
21-08-20T14:09:42,402,61,62.00,25.70,78.26,0,None
21-08-20T14:11:42,405,61,62.00,25.60,78.08,0,None
21-08-20T14:13:42,400,61,62.00,25.70,78.26,0,None
21-08-20T14:15:42,402,61,63.00,26.10,78.98,0,None
21-08-20T14:17:42,405,61,62.00,26.00,78.80,0,None
21-08-20T14:19:42,402,61,62.00,25.80,78.44,0,None
21-08-20T14:21:42,395,62,62.00,25.70,78.26,0,None
21-08-20T14:23:42,405,61,62.00,25.70,78.26,0,None
21-08-20T14:25:42,410,60,63.00,25.90,78.62,0,None
21-08-20T14:27:42,407,61,63.00,26.00,78.80,0,None
21-08-20T14:29:42,405,61,63.00,25.90,78.62,0,None
21-08-20T14:31:42,404,61,63.00,25.80,78.44,0,None
21-08-20T14:33:42,403,61,63.00,25.80,78.44,0,None
21-08-20T14:35:42,403,61,63.00,25.70,78.26,0,None
21-08-20T14:37:42,403,61,63.00,25.60,78.08,0,None
21-08-20T14:39:42,405,61,63.00,25.60,78.08,0,None
21-08-20T14:41:42,421,59,63.00,25.90,78.62,0,None
21-08-20T14:43:42,421,59,63.00,25.90,78.62,0,None
21-08-20T14:45:42,417,60,62.00,25.80,78.44,0,None
21-08-20T14:47:42,414,60,63.00,25.80,78.44,0,None
21-08-20T14:49:42,413,60,63.00,26.00,78.80,0,None
21-08-20T14:51:42,410,60,62.00,25.90,78.62,0,None
21-08-20T14:53:42,418,60,62.00,25.70,78.26,0,None
21-08-20T14:55:42,414,60,62.00,25.60,78.08,0,None
21-08-20T14:57:42,414,60,63.00,25.90,78.62,0,None
21-08-20T14:59:42,411,60,63.00,26.10,78.98,0,None
21-08-20T15:01:42,414,60,62.00,25.90,78.62,0,None
21-08-20T15:03:42,415,60,62.00,25.70,78.26,0,None
21-08-20T15:05:42,414,60,62.00,25.60,78.08,0,None
21-08-20T15:07:42,416,60,63.00,25.80,78.44,0,None
21-08-20T15:09:42,414,60,64.00,26.00,78.80,0,None
21-08-20T15:11:42,419,60,64.00,26.00,78.80,0,None
21-08-20T15:13:42,419,60,64.00,25.80,78.44,0,None
21-08-20T15:15:43,419,60,64.00,25.80,78.44,0,None
21-08-20T15:17:43,420,59,63.00,25.70,78.26,0,None
21-08-20T15:19:43,419,60,63.00,25.80,78.44,0,None
21-08-20T15:21:43,416,60,63.00,25.90,78.62,0,None
21-08-20T15:23:43,416,60,64.00,26.10,78.98,0,None
21-08-20T15:25:43,413,60,63.00,26.00,78.80,0,None
21-08-20T15:27:43,419,60,63.00,25.90,78.62,0,None
21-08-20T15:29:43,421,59,63.00,25.90,78.62,0,None
21-08-20T15:31:43,417,60,63.00,25.80,78.44,0,None
21-08-20T15:33:43,418,60,63.00,25.80,78.44,0,None
21-08-20T15:35:43,419,60,63.00,26.00,78.80,0,None
21-08-20T15:37:43,422,59,63.00,26.10,78.98,0,None
21-08-20T15:39:43,423,59,63.00,26.00,78.80,0,None
21-08-20T15:41:43,425,59,62.00,25.80,78.44,0,None
21-08-20T15:43:43,423,59,63.00,25.80,78.44,0,None
21-08-20T15:45:43,419,60,63.00,26.10,78.98,0,None
21-08-20T15:47:43,424,59,63.00,26.10,78.98,0,None
21-08-20T15:49:43,422,59,62.00,25.90,78.62,0,None
21-08-20T15:51:43,424,59,62.00,25.80,78.44,0,None
21-08-20T15:53:43,422,59,63.00,26.10,78.98,0,None
21-08-20T15:55:43,422,59,63.00,26.30,79.34,0,None
21-08-20T15:57:43,425,59,62.00,26.10,78.98,0,None
21-08-20T15:59:43,426,59,62.00,26.00,78.80,0,None
21-08-20T16:01:43,427,59,62.00,25.90,78.62,0,None
21-08-20T16:03:43,429,59,62.00,25.70,78.26,0,None
21-08-20T16:05:43,428,59,63.00,25.80,78.44,0,None
21-08-20T16:07:43,433,58,63.00,26.10,78.98,0,None
21-08-20T16:09:43,437,58,63.00,26.20,79.16,0,None
21-08-20T16:11:43,431,58,62.00,26.00,78.80,0,None
21-08-20T16:13:43,424,59,62.00,25.90,78.62,0,None
21-08-20T16:15:43,424,59,62.00,25.90,78.62,0,None
21-08-20T16:17:43,438,58,62.00,25.80,78.44,0,None
21-08-20T16:19:43,438,58,62.00,25.80,78.44,0,None
21-08-20T16:21:43,433,58,62.00,25.80,78.44,0,None
21-08-20T16:23:43,437,58,62.00,26.00,78.80,0,None
21-08-20T16:25:43,440,57,63.00,26.20,79.16,0,None
21-08-20T16:27:43,449,57,63.00,26.30,79.34,0,None
21-08-20T16:29:43,447,57,62.00,26.00,78.80,0,None
21-08-20T16:31:44,437,58,62.00,25.90,78.62,0,None
21-08-20T16:33:44,441,57,62.00,25.80,78.44,0,None
21-08-20T16:35:44,446,57,62.00,25.70,78.26,0,None
21-08-20T16:37:44,451,56,62.00,25.80,78.44,0,None
21-08-20T16:39:44,446,57,63.00,26.10,78.98,0,None
21-08-20T16:41:44,432,58,63.00,26.30,79.34,0,None
21-08-20T16:43:44,441,57,62.00,26.10,78.98,0,None
21-08-20T16:45:44,449,57,62.00,25.90,78.62,0,None
21-08-20T16:47:44,452,56,62.00,25.80,78.44,0,None
21-08-20T16:49:44,450,57,62.00,26.00,78.80,0,None
21-08-20T16:51:44,441,57,62.00,26.20,79.16,0,None
21-08-20T16:53:44,438,58,62.00,26.30,79.34,0,None
21-08-20T16:55:44,443,57,62.00,26.10,78.98,0,None
21-08-20T16:57:44,451,56,61.00,25.90,78.62,0,None
21-08-20T16:59:44,456,56,61.00,25.80,78.44,0,None
21-08-20T17:01:44,453,56,62.00,26.00,78.80,0,None
21-08-20T17:03:44,447,57,62.00,26.20,79.16,0,None
21-08-20T17:05:44,442,57,62.00,26.40,79.52,0,None
21-08-20T17:07:44,445,57,62.00,26.20,79.16,0,None
21-08-20T17:09:44,455,56,62.00,26.10,78.98,0,None
21-08-20T17:11:44,453,56,61.00,25.90,78.62,0,None
21-08-20T17:13:44,449,57,61.00,25.90,78.62,0,None
21-08-20T17:15:44,434,58,62.00,26.00,78.80,0,None
21-08-20T17:17:44,447,57,62.00,26.30,79.34,0,None
21-08-20T17:19:44,453,56,62.00,26.30,79.34,0,None
21-08-20T17:21:44,447,57,62.00,26.10,78.98,0,None
21-08-20T17:23:44,447,57,61.00,25.90,78.62,0,None
21-08-20T17:25:44,432,58,61.00,25.90,78.62,0,None
21-08-20T17:27:44,445,57,62.00,25.90,78.62,0,None
21-08-20T17:29:44,459,56,62.00,26.20,79.16,0,None
21-08-20T17:31:44,456,56,63.00,26.40,79.52,0,None
21-08-20T17:33:44,446,57,62.00,26.30,79.34,0,None
21-08-20T17:35:44,448,57,61.00,26.10,78.98,0,None
21-08-20T17:37:44,448,57,61.00,25.90,78.62,0,None
21-08-20T17:39:44,445,57,61.00,26.00,78.80,0,None
21-08-20T17:41:44,444,57,62.00,26.30,79.34,0,None
21-08-20T17:43:44,428,59,62.00,26.40,79.52,0,None
21-08-20T17:45:45,451,56,61.00,26.10,78.98,0,None
21-08-20T17:47:45,453,56,61.00,26.00,78.80,0,None
21-08-20T17:49:45,450,57,61.00,25.90,78.62,0,None
21-08-20T17:51:45,445,57,62.00,26.20,79.16,0,None
21-08-20T17:53:45,441,57,62.00,26.40,79.52,0,None
21-08-20T17:55:45,442,57,62.00,26.30,79.34,0,None
21-08-20T17:57:45,443,57,61.00,26.00,78.80,0,None
21-08-20T17:59:45,450,57,61.00,25.90,78.62,0,None
21-08-20T18:01:45,451,56,61.00,25.80,78.44,0,None
21-08-20T18:03:45,446,57,62.00,25.90,78.62,0,None
21-08-20T18:05:45,441,57,62.00,26.20,79.16,0,None
21-08-20T18:07:45,441,57,62.00,26.30,79.34,0,None
21-08-20T18:09:45,444,57,61.00,26.10,78.98,0,None
21-08-20T18:11:45,446,57,61.00,25.90,78.62,0,None
21-08-20T18:13:45,443,57,61.00,25.80,78.44,0,None
21-08-20T18:15:45,448,57,62.00,25.80,78.44,0,None
21-08-20T18:17:45,443,57,62.00,26.10,78.98,0,None
21-08-20T18:19:45,443,57,63.00,26.30,79.34,0,None
21-08-20T18:21:45,450,57,62.00,26.00,78.80,0,None
21-08-20T18:23:45,458,56,62.00,25.90,78.62,0,None
21-08-20T18:25:45,455,56,62.00,25.80,78.44,0,None
21-08-20T18:27:45,444,57,63.00,26.00,78.80,0,None
21-08-20T18:29:45,441,57,63.00,26.20,79.16,0,None
21-08-20T18:31:45,448,57,63.00,26.10,78.98,0,None
21-08-20T18:33:45,455,56,62.00,25.90,78.62,0,None
21-08-20T18:35:45,452,56,62.00,25.80,78.44,0,None
21-08-20T18:37:45,453,56,63.00,25.80,78.44,0,None
21-08-20T18:39:45,445,57,63.00,26.00,78.80,0,None
21-08-20T18:41:45,442,57,64.00,26.20,79.16,0,None
21-08-20T18:43:45,452,56,63.00,26.00,78.80,0,None
21-08-20T18:45:45,457,56,63.00,25.80,78.44,0,None
21-08-20T18:47:45,459,56,63.00,25.60,78.08,0,None
21-08-20T18:49:45,447,57,63.00,25.70,78.26,0,None
21-08-20T18:51:45,441,57,63.00,25.90,78.62,0,None
21-08-20T18:53:45,446,57,64.00,26.20,79.16,0,None
21-08-20T18:55:45,447,57,63.00,26.00,78.80,0,None
21-08-20T18:57:45,448,57,63.00,25.80,78.44,0,None
21-08-20T18:59:45,445,57,63.00,25.80,78.44,0,None
21-08-20T19:01:46,445,57,63.00,26.00,78.80,0,None
21-08-20T19:03:46,448,57,64.00,26.20,79.16,0,None
21-08-20T19:05:46,451,56,63.00,26.00,78.80,0,None
21-08-20T19:07:46,450,57,63.00,25.80,78.44,0,None
21-08-20T19:09:46,446,57,63.00,25.60,78.08,0,None
21-08-20T19:11:46,449,57,63.00,25.60,78.08,0,None
21-08-20T19:13:46,447,57,63.00,25.90,78.62,0,None
21-08-20T19:15:46,445,57,64.00,26.10,78.98,0,None
21-08-20T19:17:46,442,57,63.00,26.00,78.80,0,None
21-08-20T19:19:46,447,57,63.00,25.80,78.44,0,None
21-08-20T19:21:46,449,57,63.00,25.70,78.26,0,None
21-08-20T19:23:46,451,56,63.00,25.90,78.62,0,None
21-08-20T19:25:46,457,56,64.00,26.10,78.98,0,None
21-08-20T19:27:46,458,56,64.00,26.00,78.80,0,None
21-08-20T19:29:46,462,55,64.00,26.10,78.98,0,None
21-08-20T19:31:46,457,56,64.00,26.00,78.80,0,None
21-08-20T19:33:46,445,57,64.00,25.90,78.62,0,None
21-08-20T19:35:46,449,57,64.00,25.80,78.44,0,None
21-08-20T19:37:46,451,56,64.00,25.70,78.26,0,None
21-08-20T19:39:46,450,57,64.00,25.90,78.62,0,None
21-08-20T19:41:46,453,56,64.00,26.00,78.80,0,None
21-08-20T19:43:46,455,56,63.00,25.90,78.62,0,None
21-08-20T19:45:46,463,55,63.00,25.70,78.26,0,None
